person_code,dr_cnt,person_name,person_pic_url,path_mean,link_cnt,person_en
17133,5,김신영,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile127.uf.daum.net%2Fimage%2F137786044940BE1221976C,2.07381926366679,169,ddbhb
17152,7,송하윤,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcontentshub%2Fsdb%2Fdcba29da9fb2105d07b3143832c1abaea1e68e2ad967d1cf87886f7c42354198,2.05615470435106,174,cfbhb
17156,11,김정욱,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile168.uf.daum.net%2Fimage%2F277D904A560C8BF0246FB4,2.01320193380439,219,gfbhb
17157,4,오지혜,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile169.uf.daum.net%2Fimage%2F2107393655E522C32F5791,2.22387504648568,66,hfbhb
17158,1,강지우,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile89.uf.daum.net%2Fimage%2F140886014992502EE4535C,2.67664559315731,12,ifbhb
17159,1,가네코 노보루,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile189.uf.daum.net%2Fimage%2F131DE00E49BA066B8D1515,2.60264038676088,16,jfbhb
17162,6,김대진,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile78.uf.daum.net%2Fimage%2F010F900148E4337215C5D1,2.07939754555597,139,cgbhb
17164,1,고은채,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile189.uf.daum.net%2Fimage%2F11798308498A3CCF4210C4,2.52789140944589,18,egbhb
17165,21,권기선,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile170.uf.daum.net%2Fimage%2F2217354B55E7B5270E2C07,1.94551878021569,394,fgbhb
17166,31,김병세,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile166.uf.daum.net%2Fimage%2F251FBC3C5600B6520F701C,1.89085161770175,642,ggbhb
17170,6,김석,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile167.uf.daum.net%2Fimage%2F193DB9374EAF91980CC2F1,2.01636296020826,255,ahbhb
17171,26,김일우,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile167.uf.daum.net%2Fimage%2F27255C4C5732D7CD22F553,1.91204908888062,536,bhbhb
17172,18,김지훈,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fimg.search.daum-img.net%2Ftvppthumb%2F1487.gif,1.92673856452213,468,chbhb
17173,23,박광정,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile69.uf.daum.net%2Fimage%2F18027C3E4EB7784E0A98D9,1.97991818519896,311,dhbhb
17174,9,김지숙,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile130.uf.daum.net%2Fimage%2F15464C214A5A93F50B0BAD,1.99144663443659,266,ehbhb
17176,8,김진이,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile170.uf.daum.net%2Fimage%2F266D553758ACFCE42C68C9,2.03681666046858,239,ghbhb
17177,9,송승환,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fimg.search.daum-img.net%2Ftvppthumb%2F2088.gif,2.03625883227966,175,hhbhb
17178,6,김현주,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile26.uf.daum.net%2Fimage%2F161A6B124CEE0A660B5D72,2.16957976943102,95,ihbhb
17179,18,김형자,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile70.uf.daum.net%2Fimage%2F23188B4B565FC66E3151DB,1.98847155076237,316,jhbhb
17180,53,안석환,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile169.uf.daum.net%2Fimage%2F2626784258FD50540E61B6,1.80029750836742,1080,aibhb
17188,45,윤주상,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile170.uf.daum.net%2Fimage%2F2409A13F55E3AE421E1F3E,1.83042023056898,934,iibhb
17189,4,이대근,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile127.uf.daum.net%2Fimage%2F1468450B4BA99C80379469,2.22052807735218,64,jibhb
17191,25,박순천,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcontentshub%2Fsdb%2F20da2f7b52ef6e07b0c302d247c1ef5fa625849d90807d4e15437bc03520e8f8,1.93696541465229,443,bjbhb
17194,4,박지아,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile67.uf.daum.net%2Fimage%2F227A923855ADED06300FF4,2.14094458906657,130,ejbhb
17198,2,박하,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile189.uf.daum.net%2Fimage%2F115CB70D4992504EAAA3EC,2.41576794347341,25,ijbhb
17199,14,박혜숙,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile4.uf.daum.net%2Fimage%2F010FE103ABD318A1F22B31,1.9635552249907,374,jjbhb
17200,2,방은진,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile166.uf.daum.net%2Fimage%2F215174415672002D013E38,2.29955373744887,51,aachb
17201,4,나현희,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile89.uf.daum.net%2Fimage%2F1811E40E49C0B91DCFEC89,2.07140200818148,151,bachb
17204,5,사현진,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile89.uf.daum.net%2Fimage%2F1515010B4990D684561955,2.06117515805132,152,eachb
17209,9,이중문,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile89.uf.daum.net%2Fimage%2F13453F0B499E12056DB859,2.0094830792116,230,jachb
17215,16,이진우,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile70.uf.daum.net%2Fimage%2F23031A4556B2EBD712F327,1.94514689475642,472,fbchb
17216,13,서윤아,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile5.uf.daum.net%2Fimage%2F0150C70148E1B97B26D0BC,1.95965042766828,410,gbchb
17217,20,서이숙,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile126.uf.daum.net%2Fimage%2F143C6D0D4B41527B7E4EB1,1.8986612123466,602,hbchb
17218,27,이효정,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile30.uf.daum.net%2Fimage%2F144C630149867C49A94E6D,1.86853849014504,766,ibchb
17219,5,손숙,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile65.uf.daum.net%2Fimage%2F020FE103ABD3DA64E8B44D,2.0961323912235,128,jbchb
17221,4,서재경,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile68.uf.daum.net%2Fimage%2F2227FF3556D3FCDD20F439,2.18668650055783,78,bcchb
17223,21,정겨운,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile128.uf.daum.net%2Fimage%2F116478034977BCE61AC114,1.92915582000744,489,dcchb
17224,6,김형민,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile131.uf.daum.net%2Fimage%2F012E880148E095BB489ACB,2.03960580141316,195,ecchb
17225,6,유하준,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile89.uf.daum.net%2Fimage%2F144AB71249A74D73280E1C,2.08534771290443,152,fcchb
17268,13,양정아,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile116.uf.daum.net%2Fimage%2F0217010248E324051A0806,1.96504276682782,344,igchb
17269,39,장현성,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile89.uf.daum.net%2Fimage%2F133C1B1149927F9E1F5310,1.85533655634065,819,jgchb
17277,12,유혜정,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fimg.search.daum-img.net%2Ftvppthumb%2F2046.gif,2.01933804388248,206,hhchb
17292,16,허정민,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile189.uf.daum.net%2Fimage%2F1334E0064987F1827734D5,1.98233544068427,277,cjchb
17315,5,이혜영,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile96.uf.daum.net%2Fimage%2F020ACB0148E367C1097B08,2.11993306061733,112,fbdhb
17316,12,이다해,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile89.uf.daum.net%2Fimage%2F1355830C49923D2B8958D9,1.9644849386389,330,gbdhb
17317,1,간종욱,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile66.uf.daum.net%2Fimage%2F265B984755AF06F320D37E,2.51004090740052,22,hbdhb
17318,10,최시원,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcontentshub%2Fsdb%2F02fb2fdc769c1c9ba5203e3b2412758c50c50b005987d3368562450c79a2dc3e,1.98047601338788,276,ibdhb
17328,2,정유찬,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile128.uf.daum.net%2Fimage%2F13293A034C1EEAEE8AB0EA,2.27259204165117,60,icdhb
17332,1,정솔희,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile69.uf.daum.net%2Fimage%2F1849A6334EAA6A1509DE98,2.75604313871328,7,cddhb
17334,8,신동욱,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile170.uf.daum.net%2Fimage%2F23281D3C58E1E5D00A3E6B,2.1031982149498,115,eddhb
17335,11,정욱,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile69.uf.daum.net%2Fimage%2F185344405149785D3DB358,2.02305689847527,235,fddhb
17336,5,이인성,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile189.uf.daum.net%2Fimage%2F1356F10C499263690B2C61,2.08553365563406,138,gddhb
17338,5,김옥빈,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile168.uf.daum.net%2Fimage%2F251DA13B5710AB682112AB,2.11621420602454,106,iddhb
17342,2,리경,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile167.uf.daum.net%2Fimage%2F1438D3334EB78C3537961B,2.4687616214206,22,cedhb
17344,5,이하린,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile69.uf.daum.net%2Fimage%2F27389D45562995AB077756,2.07010040907401,160,eedhb
17345,3,허이재,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile27.uf.daum.net%2Fimage%2F122C6C064949BCBF17BCFF,2.22071402008181,54,fedhb
17346,18,김현숙,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile93.uf.daum.net%2Fimage%2F0278890248E4AD3907A2D5,2.18110821866865,122,gedhb
17349,11,오용,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile89.uf.daum.net%2Fimage%2F1473A40E49EFD187740CD8,1.99832651543325,262,jedhb
17350,2,예서진,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile66.uf.daum.net%2Fimage%2F145CB1023E36DBC49A088D,2.25492748233544,53,afdhb
17351,1,손소영,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile167.uf.daum.net%2Fimage%2F27709F4F5420C3DC0C75B6,2.45425808850874,17,bfdhb
17353,1,최창익,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile183.uf.daum.net%2Fimage%2F01295D0148EB10D800BC5F,2.81052435849758,5,dfdhb
17354,9,이풍운,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile167.uf.daum.net%2Fimage%2F237B8D375726B9B110D5F6,1.97545555968762,315,efdhb
17356,1,원태희,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile189.uf.daum.net%2Fimage%2F14134F1A49A4F989ECC6BB,2.53253997768687,13,gfdhb
17359,1,오세준,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile70.uf.daum.net%2Fimage%2F156EF9455170EF1422A66F,3.4905169207884,4,jfdhb
17364,4,이은정,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile166.uf.daum.net%2Fimage%2F1326ED384EAFAAD8355B75,2.0303086649312,207,egdhb
17365,3,정의철,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile26.uf.daum.net%2Fimage%2F135725024977BCBE05A875,2.18166604685757,86,fgdhb
17366,1,김희,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile128.uf.daum.net%2Fimage%2F13687A214A2F49279ACB86,2.4602082558572,22,ggdhb
17372,5,이은성,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile195.uf.daum.net%2Fimage%2F010FE103ABD30B7FD2D492,2.20230568984753,76,chdhb
17380,16,남궁민,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile166.uf.daum.net%2Fimage%2F2446253B573E67BA272701,1.96225362588323,359,aidhb
17383,16,윤상현,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile20.uf.daum.net%2Fimage%2F01575F0248E07E62251EFC,1.95593157307549,375,didhb
17412,6,박상욱,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile189.uf.daum.net%2Fimage%2F113D3D1249A3599D3C94FB,2.04741539605801,185,cbehb
17413,1,김태현,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile130.uf.daum.net%2Fimage%2F20242D3650161026210978,2.41372257344738,20,dbehb
17414,1,정만호,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile169.uf.daum.net%2Fimage%2F206FA3434DC3A2F5048BDD,2.38081071030123,28,ebehb
17417,3,심진화,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile28.uf.daum.net%2Fimage%2F1377FF254A25C9155246C8,2.18426924507252,98,hbehb
17422,1,최영수,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile127.uf.daum.net%2Fimage%2F2469E63C5306DB7933D0D8,2.82186686500558,8,ccehb
17423,2,윤진영,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile68.uf.daum.net%2Fimage%2F2453E449590FDDB71BD2E6,2.20844179992562,86,dcehb
17424,1,김필수,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile168.uf.daum.net%2Fimage%2F16413135507772F0258462,2.29769431015247,44,ecehb
17433,7,감우성,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcontentshub%2Fsdb%2F5ab41be100627e200c0e67e91787da95428c8e182fe8323a43a560f933d4f3cd,2.07995537374489,138,ddehb
17439,8,오타니 료헤이,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile27.uf.daum.net%2Fimage%2F127FC6074954786D1394EA,2.00762365191521,232,jdehb
17446,2,전혜진,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile37.uf.daum.net%2Fimage%2F01655C0148E367F51CC7C1,2.48921532168092,30,geehb
17447,57,김혜옥,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile68.uf.daum.net%2Fimage%2F270FD34B573ABAA2365660,1.81666046857568,1007,heehb
17448,14,박건태,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile44.uf.daum.net%2Fimage%2F030BEA0148E368B10A7122,1.96690219412421,354,ieehb
17469,1,강수지,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile26.uf.daum.net%2Fimage%2F0169EB0248E304BE27B2B0,2.55801413164745,25,jgehb
17473,1,데빈,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile27.uf.daum.net%2Fimage%2F115922104CFDB3EB0B546F,2.55578281889178,21,dhehb
17484,4,양재희,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile68.uf.daum.net%2Fimage%2F204AC74D4DC0AD8C035010,2.25269616957977,63,eiehb
17486,5,김지완,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile189.uf.daum.net%2Fimage%2F123DE60B4998B1E7260BD8,2.05950167348457,176,giehb
17488,23,손병호,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile89.uf.daum.net%2Fimage%2F11364B1049C0590B5E6A5A,1.90070658237263,607,iiehb
17489,5,오태경,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile89.uf.daum.net%2Fimage%2F133E080B4998B2853B9107,2.04537002603198,184,jiehb
17498,1,노홍철,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile170.uf.daum.net%2Fimage%2F2604D73F578C94992C1D7A,2.30996653030866,47,ijehb
17511,1,스테파니,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile70.uf.daum.net%2Fimage%2F22782346561C864D27FC7F,2.46634436593529,33,bbfhb
17520,1,린아,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile126.uf.daum.net%2Fimage%2F113E8D4B5044120E0EF98A,2.22777984380811,79,acfhb
17543,1,정형돈,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile169.uf.daum.net%2Fimage%2F2264D63D58A2706D0C9F4F,2.30996653030866,47,defhb
17545,1,서동균,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile27.uf.daum.net%2Fimage%2F210C4B4A54C99E8838BF52,2.59817776124954,11,fefhb
17548,1,김인석,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile67.uf.daum.net%2Fimage%2F2261F33B55DD1F5A1F9CD4,2.29044254369654,35,iefhb
17549,3,정성윤,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile70.uf.daum.net%2Fimage%2F2638523E55D5839512AC92,2.133506879881,79,jefhb
17554,3,손정민,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile142.uf.daum.net%2Fimage%2F0158DD0148E3100C196FEC,2.20174786165861,76,effhb
17555,16,이병욱,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile167.uf.daum.net%2Fimage%2F2368FB3C5554264D2EEC52,1.94440312383786,428,fffhb
17557,11,고수,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile166.uf.daum.net%2Fimage%2F2627D33454F6D7C425A790,2.02863518036445,205,hffhb
17561,6,김규리,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile129.uf.daum.net%2Fimage%2F1406140149792452103AD4,2.04016362960208,188,bgfhb
17563,6,윤정희,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile129.uf.daum.net%2Fimage%2F11477002493CB0101ACFE7,2.052063964299,161,dgfhb
17564,22,이동욱,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcontentshub%2Fsdb%2F29cee096ce50237b383625132798cdd48a4c76bc4b337c4f6c1330393c3a0e4a,1.95983637039792,355,egfhb
17565,9,진희경,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fimg.search.daum-img.net%2Ftvppthumb%2F2641.gif,2.00892525102268,232,fgfhb
17566,3,이정수,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile96.uf.daum.net%2Fimage%2F026EA70248E302BE3E963B,2.34455187802157,66,ggfhb
17575,16,최정윤,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile166.uf.daum.net%2Fimage%2F2267C7455678BBB512860A,1.99404983265154,282,fhfhb
17577,21,오지호,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile189.uf.daum.net%2Fimage%2F116A9D0B499BBBD7D47C9D,1.93696541465229,441,hhfhb
17578,7,최화정,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile169.uf.daum.net%2Fimage%2F243FB63F592F9F9B218B43,2.04109334325028,204,ihfhb
17580,1,박준형,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile89.uf.daum.net%2Fimage%2F1211000B49B895409A50E3,2.65024172554853,17,aifhb
17583,2,박준형,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile166.uf.daum.net%2Fimage%2F2615383B579ECBB31812D6,2.39568612867237,41,difhb
17585,7,김혁,http://img1.daumcdn.net/thumb/C216x216/?fname=http%3A%2F%2Fcfile67.uf.daum.net%2Fimage%2F2555C24255E3E1D516023C,1.99256229081443,330,fifhb
